url,company_name,batch,sector,one_liner,overall_signal,founder_worked_in_target_industry,founder_held_target_function,founder_has_prior_exit,founder_is_repeat_yc,founder_from_top_co,domain_relevance_score,has_technical_cofounder,has_commercial_cofounder,has_domain_expert,is_solo_founder,team_completeness_score,one_line_risk,one_line_strength
https://www.ycombinator.com/companies/envariant,Envariant,W26,Artificial Intelligence,Interpretability and reasoning infra for foundation models,MODERATE,True,True,False,False,False,8,True,False,True,True,6,Solo founder lacks commercial experience for complex B2B AI infrastructure sale,Deep AI research background from top institutions targeting critical model interpretability problem
https://www.ycombinator.com/companies/crow,Crow,W26,B2B Software,AI agent that lets users control apps through chat instead of clicking menus,MODERATE,True,True,False,False,False,7,True,False,True,False,6,Missing commercial cofounder for B2B sales and GTM execution,Strong technical team with relevant startup engineering experience
https://www.ycombinator.com/companies/axionorbital-space,AxionOrbital Space,W26,Space/Defense Tech,Foundation models translating radar data into optical imagery for 24/7 Earth observation,MODERATE,True,False,False,False,False,7,True,False,True,False,6,Missing commercial cofounder for complex defense/enterprise sales cycles,Strong technical team with direct space industry experience (ISRO)
https://www.ycombinator.com/companies/oximy,Oximy,W26,Enterprise Software,See and control all AI activity across your enterprise,MODERATE,True,False,False,False,False,7,True,True,True,True,6,Solo founder tackling complex enterprise sales and technical implementation,Deep domain expertise from 6 years watching enterprise AI challenges
https://www.ycombinator.com/companies/sparkles,Sparkles,W26,Developer Tools,Web platform enabling non-technical team members to make code changes via UI,MODERATE,True,True,False,False,False,7,True,False,True,True,5,Solo founder without commercial experience in competitive dev tools market,Strong technical background with direct experience at relevant startups
https://www.ycombinator.com/companies/sonarly,Sonarly,W26,DevOps/Infrastructure,AI engineer that automatically detects and fixes production bugs,MODERATE,False,True,False,False,False,7,True,False,True,False,6,No commercial cofounder to handle enterprise sales and GTM,Strong technical founders who built and scaled production systems
https://www.ycombinator.com/companies/mantis,Mantis,W26,Healthcare/Biotech,Digital twins of humans for predictive modeling,MODERATE,True,False,False,True,False,7,True,False,True,True,6,Solo founder without commercial cofounder in complex B2B healthcare market,Repeat YC founder with strong technical and biomedical domain expertise
https://www.ycombinator.com/companies/overdrive-health,Overdrive Health,W26,Healthcare,AI-powered medical billing services for healthcare providers,MODERATE,True,False,False,False,False,7,True,False,True,True,6,Solo founder without commercial cofounder in sales-heavy billing industry,Strong healthcare AI experience from unicorn EliseAI background
https://www.ycombinator.com/companies/galactic-resource-utilization-space-inc-gru-space,"Galactic Resource Utilization Space, Inc. (GRU Space)",W26,Aerospace,Building permanent lunar infrastructure starting with the first hotel on the Moon,MODERATE,True,False,False,False,True,7,True,False,True,True,5,Solo founder tackling extremely capital-intensive space infrastructure with no commercial cofounder,Strong technical background with Tesla experience and proven space hardware development
https://www.ycombinator.com/companies/fixture,Fixture,W26,B2B Software,AI-first CRM built for startups,MODERATE,True,False,True,True,False,6,True,True,False,False,7,No direct CRM/sales experience despite building sales tool,Repeat YC founders with prior successful exit (Swiftype to Elastic)
https://www.ycombinator.com/companies/booko,Booko,W26,B2B SaaS,Dynamic pricing engine for businesses that sell time slots,MODERATE,False,False,False,False,False,6,True,True,False,False,7,No direct experience running time-slot businesses they're optimizing for,Strong technical founder with relevant dynamic pricing experience at Joby/Uber
https://www.ycombinator.com/companies/robby,Robby,W26,B2B Software,AI agents that grow revenue for home services businesses,MODERATE,True,False,False,False,True,6,True,True,True,False,9,No direct home services operating experience despite extensive research,Strong technical team with complementary skills and deep customer research
https://www.ycombinator.com/companies/rhizome-ai,Rhizome AI,W26,Healthcare/Life Sciences,Agent platform for life sciences regulatory research and FDA guidance,MODERATE,True,False,False,False,False,6,True,True,False,True,6,Solo founder without direct regulatory affairs experience in pharma,Strong technical background with enterprise sales experience and life sciences exposure
https://www.ycombinator.com/companies/laurence,Laurence,W26,Marketing/Advertising,Autonomous performance marketing using AI for Amazon advertising,MODERATE,False,False,False,False,True,6,True,False,False,False,6,"No direct advertising/marketing experience, unproven GTM in competitive space",Strong technical team from Google/Facebook with quantitative trading expertise
https://www.ycombinator.com/companies/unisson,Unisson,W26,B2B Software,AI agents that automate B2B software implementation,MODERATE,True,False,False,True,False,6,True,False,False,False,6,No direct customer success or implementation experience among founders,Strong AI/ML technical expertise with prior YC experience
https://www.ycombinator.com/companies/skillsync,Skillsync,W26,HR Tech,AI recruiter that hires engineers based on shipped code,MODERATE,False,False,False,False,False,6,True,True,False,False,7,No direct recruiting industry experience or hiring function background,Strong technical team with open source credibility and product insight
https://www.ycombinator.com/companies/burt,Burt,W26,B2B,AI teammates for logistics automation,MODERATE,True,False,False,False,False,6,True,False,True,False,6,No commercial cofounder in relationship-driven logistics industry,Strong technical team with domain knowledge from logistics family
https://www.ycombinator.com/companies/ruma-care,Ruma Care,W26,Healthcare,Operations stack automating admin work for biologic infusion clinics,MODERATE,True,False,False,False,True,6,True,True,False,False,7,No direct healthcare operations experience in infusion clinic workflows,Strong tech team from Apple/Medallion with healthcare integration experience
https://www.ycombinator.com/companies/eos-ai,Eos AI,W26,Healthcare,Autonomous OS for healthcare data intelligence and predictions,MODERATE,True,False,False,False,False,6,True,False,True,False,6,Solo technical founder without commercial experience in complex healthcare sales,Strong technical background with direct healthcare research experience at Stanford Medicine
https://www.ycombinator.com/companies/fullseam,FullSeam,W26,B2B Software,AI agents for corporate accounting teams,MODERATE,False,False,True,True,False,6,True,True,False,False,7,"No direct accounting experience, building for function they haven't done",Repeat YC founders with prior 8-figure exit and strong technical execution
https://www.ycombinator.com/companies/oxus,Oxus,W26,B2B Software,AI-powered automation for internal audit workflows,MODERATE,True,False,False,False,True,6,True,False,True,False,7,"No founder has hands-on audit experience, only adjacent finance roles",Strong technical team from MIT with relevant fintech and consulting experience
https://www.ycombinator.com/companies/menza,Menza,W26,B2B Analytics,AI data analyst for consumer brands,MODERATE,True,False,True,False,True,6,True,True,False,False,7,No direct consumer brand analytics experience from founders,Strong technical team with prior exit and Goldman Sachs experience
https://www.ycombinator.com/companies/cofia,Cofia,W26,AI/Automation,AI automations that write themselves by learning your workflows,MODERATE,False,False,False,False,True,5,True,True,False,False,7,"No direct automation/AI tooling experience, competitive market with many players",Strong product/engineering backgrounds from successful high-growth companies
https://www.ycombinator.com/companies/return-signals,Return Signals,W26,E-commerce,Proactive AI customer support that engages high-value users,MODERATE,False,False,True,False,True,5,True,True,False,False,7,No direct customer support or e-commerce experience from founders,Strong technical founder with AI/ML background and prior exit
https://www.ycombinator.com/companies/vela,Vela,W26,B2B Software,AI scheduling assistant for complex business interactions and coordination,MODERATE,False,False,False,False,True,4,True,True,False,False,7,No direct scheduling/coordination industry experience or customer pain validation,Strong technical team with AWS ML experience and prior entrepreneurship
https://www.ycombinator.com/companies/samora-ai,Samora AI,W26,AI/Voice Technology,Multilingual voice agents that outperform humans,MODERATE,False,False,False,False,True,4,True,True,False,False,7,No direct voice AI or call center industry experience,Strong technical team from top companies with product scaling experience
https://www.ycombinator.com/companies/jinba,Jinba,W26,B2B,Automate enterprise workflows through chat,MODERATE,False,False,False,False,True,4,True,True,False,False,7,No direct enterprise workflow automation experience from founders,Strong technical founder with PhD plus McKinsey commercial experience
https://www.ycombinator.com/companies/ramain,RamAIn,W26,AI/Automation,AI agents that automate complex desktop and browser tasks,MODERATE,False,False,False,False,True,4,True,True,False,False,7,"No direct enterprise automation experience, competitive AI agent market",Strong technical team with AI research background and Meta connection
https://www.ycombinator.com/companies/fenrock-ai,Fenrock AI,W26,Fintech,AI agents for banking back office compliance and operations,MODERATE,False,False,False,False,True,3,True,True,False,False,7,No banking industry experience despite targeting highly regulated sector,Strong technical founder from Google/Apple with prior startup experience
https://www.ycombinator.com/companies/lance,Lance,W26,AI/Hospitality,"AI agents that answer calls, close sales, and run hotel operations",MODERATE,False,False,True,True,True,3,True,True,False,False,7,No hotel industry experience among founders,Strong technical team with prior exits and top company experience
https://www.ycombinator.com/companies/the-token-company,The Token Company,W26,AI/ML Infrastructure,Compression middleware that improves LLM outputs,WEAK,True,True,False,False,False,8,True,False,True,True,4,Solo founder lacks commercial experience for enterprise AI infrastructure sales,Deep ML expertise with proven performance improvements and customer validation
https://www.ycombinator.com/companies/doomersion,Doomersion,W26,Education,Language learning app that uses TikTok-style videos matched to user level,WEAK,False,False,False,False,False,6,True,True,False,True,6,Solo founder with no formal education/language learning industry experience,Strong personal domain knowledge and early user traction (15k downloads)
https://www.ycombinator.com/companies/synthetic-sciences,Synthetic Sciences,W26,AI/ML,AI co-scientists for end-to-end scientific research automation,WEAK,False,False,True,False,False,6,True,False,False,False,5,Young founders lack deep scientific research experience in target market,Strong technical credentials with AI competition wins and academic publications
https://www.ycombinator.com/companies/cajal-technologies,Cajal,W26,AI/ML,Scaling formal verification with AI for scientific discovery,WEAK,False,False,False,False,False,6,True,False,True,False,6,Academic founders may struggle with commercialization and market validation,Strong technical expertise in formal verification and AI research
https://www.ycombinator.com/companies/confluence-labs,Confluence Labs,W26,AI/ML,Foundation models optimized for learning efficiency in data-sparse domains,WEAK,False,False,False,False,False,6,True,False,False,False,4,"Very young founders (20, 23) with no industry experience or commercial skills",Strong technical execution evidenced by SOTA ARC-AGI-2 benchmark performance
https://www.ycombinator.com/companies/milliray,Milliray,W26,Defense/Security,High-frequency radar systems to detect and track small drones,WEAK,False,False,False,False,False,6,True,False,False,False,5,All-PhD team lacks commercial/defense industry experience and go-to-market capability,Strong technical team with relevant physics/radar expertise for complex detection problem
https://www.ycombinator.com/companies/aemon,Aemon,W26,AI/ML,Autonomous AI research engineer that generates and tests thousands of solution approaches,WEAK,False,False,False,False,False,6,True,False,False,False,5,Young founders lack commercial experience and industry connections for enterprise sales,Strong technical credentials with published AI research and proven algorithmic results
https://www.ycombinator.com/companies/verdex,Verdex,W26,Insurance,AI insurance adjuster using satellite imagery to verify claims instantly,WEAK,False,False,False,False,False,6,True,False,False,False,5,No insurance industry experience or commercial expertise on team,Strong technical skills with relevant satellite imagery and AI experience
https://www.ycombinator.com/companies/rubric-ai,Rubric AI,W26,AI Infrastructure,Reasoning and verification infrastructure for AI systems,WEAK,False,False,False,False,True,5,False,True,False,False,4,Product-focused founder building complex AI infrastructure without clear technical depth,Strong product experience at high-growth companies like Asana and Oscar
https://www.ycombinator.com/companies/trycardinal-ai,Cardinal,W26,B2B,AI platform for precision outbound sales,WEAK,False,False,True,True,True,4,True,False,False,False,6,No sales/GTM experience despite building for sales teams,Repeat YC founders with prior exit and top-tier tech backgrounds
https://www.ycombinator.com/companies/remix-3,Remix,W26,Consumer,Social media content auto-generated with your existing data,WEAK,False,False,False,False,True,4,True,False,False,True,4,Solo founder with no social media/content creation industry experience,Strong technical background from top company (Brex) with early AI experience
https://www.ycombinator.com/companies/maven,Maven,W26,Fintech,Payments infrastructure for AI voice agents to collect payments over phone,WEAK,False,False,False,False,True,4,True,False,False,False,5,"No payments industry experience, building complex PCI-compliant infrastructure",Strong technical team from Meta/Amazon targeting emerging AI voice market
https://www.ycombinator.com/companies/fort,Fort,W26,Consumer Hardware,Strength tracking wearable for longevity-focused fitness enthusiasts,WEAK,False,False,False,False,True,4,True,False,False,False,6,No fitness industry experience or commercial expertise on team,Strong technical team from Tesla/SpaceX with hardware engineering expertise
https://www.ycombinator.com/companies/o11,o11,W26,B2B Software,AI agent that automates workflows inside Microsoft Office and Google Workspace apps,WEAK,False,False,False,False,False,4,True,False,False,False,5,Young founders lack enterprise sales experience and domain expertise,Strong technical team with early product traction and clear market need
https://www.ycombinator.com/companies/cardboard,Cardboard,W26,B2B Software,Agentic video editor for growth/marketing teams and creators,WEAK,False,False,False,False,False,4,True,True,False,False,6,No direct video editing industry experience or user validation,Strong technical team with browser performance and AI expertise
https://www.ycombinator.com/companies/hex-security,Hex Security,W26,Security,AI agents that run continuous penetration tests against apps and infrastructure,WEAK,False,False,False,False,True,4,True,False,False,False,5,No cybersecurity industry experience or professional penetration testing background,Strong technical team with AI/ML expertise from top companies
https://www.ycombinator.com/companies/eigenpal,EigenPal,W26,B2B,AI Document Workflows for Enterprises,WEAK,False,False,False,False,True,4,True,False,False,False,5,No domain expertise in enterprise document processing workflows,Strong technical team with prior startup experience
https://www.ycombinator.com/companies/luel,Luel,W26,AI/ML,Rights-cleared multimodal training data marketplace for AI companies,WEAK,False,False,False,False,False,4,True,False,False,False,5,College dropouts with no proven AI/data industry experience,Addressing real pain point in AI training data procurement
https://www.ycombinator.com/companies/scheduling-wizard,Scheduling Wizard,W26,Healthcare,Logistics infrastructure to modernize healthcare operations,WEAK,False,False,False,False,False,4,True,True,False,False,6,No healthcare industry experience despite complex hospital operations domain,Strong technical founder with proven logistics algorithm expertise from DoD
https://www.ycombinator.com/companies/zatanna,Zatanna,W26,B2B Software,Turning all software into agent-first APIs,WEAK,False,False,False,False,False,4,True,False,False,False,5,Very limited founder background info suggests inexperienced team,Technical team tackling real API integration pain point
https://www.ycombinator.com/companies/lexius,Lexius,W26,Security/AI,AI for corporate security cameras - detects incidents and prevents liability,WEAK,False,False,False,False,False,4,True,True,False,False,6,No direct security industry experience or customer validation evidence,Strong technical team with relevant computer vision expertise
https://www.ycombinator.com/companies/klaus-ai,Klaus AI,W26,AI/ML,Fast and Safe OpenClaw personal assistant on the cloud,WEAK,False,False,False,False,True,4,True,False,False,False,5,Building wrapper around existing tool with unclear differentiation,Strong technical founder from Jane Street with AI/ML experience
https://www.ycombinator.com/companies/kita,Kita,W26,Fintech,Automate credit review for lenders in emerging markets,WEAK,False,False,False,False,True,4,True,True,False,False,6,No direct lending or credit industry experience from founders,Strong technical team with Apple experience and local market knowledge
https://www.ycombinator.com/companies/origin-bio,Origin,W26,Biotech,AI and data platform for cancer therapeutics and cell/gene therapy safety,WEAK,False,False,False,True,False,4,True,False,False,False,4,Two CS students with no biotech/pharma experience tackling complex regulatory biology,Strong technical team with published research and prior YC experience
https://www.ycombinator.com/companies/wideframe,Wideframe,W26,AI/Video Technology,AI coworker for video editors to ship more video faster,WEAK,False,False,False,False,False,3,True,True,False,False,6,Founders lack video editing industry experience and domain expertise,Strong technical execution with Adobe Premiere Pro integration
https://www.ycombinator.com/companies/librar-labs,Librar Labs,W26,AI,AI librarian that automates library work and doubles reading rates,WEAK,False,False,True,False,True,3,True,True,False,False,6,No library/education industry experience among founders,Strong technical team with top-tier company backgrounds
https://www.ycombinator.com/companies/ritivel,Ritivel,W26,Generative AI,AI-native platform for Life-Sciences Documentation,WEAK,False,False,False,False,True,3,True,True,False,False,6,No pharma industry experience despite targeting highly regulated life sciences market,Strong technical team from Microsoft Research with AI/ML expertise
https://www.ycombinator.com/companies/copperlane,Copperlane,W26,Fintech,AI mortgage loan officer that accelerates lending and reduces application errors,WEAK,False,False,False,False,False,3,True,True,False,False,6,No direct mortgage industry experience despite complex regulated domain,Strong technical team with complementary skills and family mortgage connections
https://www.ycombinator.com/companies/sila,Sila,W26,B2B Software,Agentic workspace messaging platform for human-AI collaboration,WEAK,False,False,False,False,False,3,True,True,False,False,6,No clear founder domain expertise in enterprise messaging or AI,Technical + commercial co-founder team tackling large market opportunity
https://www.ycombinator.com/companies/bubble-lab,Bubble Lab,W26,Enterprise Software,AI ops super-employee that automates workflows in Slack,WEAK,False,False,False,False,False,3,True,True,False,False,6,Young founders with limited ops experience building for ops teams,Strong technical execution with 4000+ users already using product
https://www.ycombinator.com/companies/caretta,Caretta,W26,B2B Software,Realtime AI for sales calls that helps reps answer technical questions,WEAK,False,False,False,False,False,3,True,False,False,False,5,No sales experience among founders building for sales teams,Strong technical team with proven ability to scale products
https://www.ycombinator.com/companies/human-archive,Human Archive,W26,AI/Robotics,Multimodal data provider for robotics and world modeling,WEAK,False,False,False,False,False,3,True,True,False,False,6,College dropouts with no robotics industry experience building complex hardware systems,Strong technical team tackling massive market opportunity in robotics data
https://www.ycombinator.com/companies/sitefire,sitefire,W26,Marketing/AI,Marketing suite for the agentic web,WEAK,False,False,False,False,False,3,True,False,False,False,5,Academic founders with no marketing industry experience building for marketers,Strong technical team tackling emerging AI-native marketing opportunity
https://www.ycombinator.com/companies/ressl-ai,Ressl AI,W26,B2B,AI agents that automate back office operations for trades businesses,WEAK,False,False,False,False,True,3,True,False,False,False,5,No domain expertise in trades industry they're targeting,"Strong technical team from top companies (Google, Microsoft)"
https://www.ycombinator.com/companies/stilta,Stilta,W26,Legal Tech,Agentic AI for intellectual property patent litigation,WEAK,False,False,False,False,True,3,True,True,False,False,6,No IP/legal domain expertise among founders in specialized field,Strong technical team with McKinsey/Goldman pedigree and early traction
https://www.ycombinator.com/companies/perfectly,Perfectly,W26,HR Tech,"AI-native recruiting agency automating sourcing, screening, and candidate qualification",WEAK,False,False,False,False,True,3,True,False,False,False,5,Strong tech team but no recruiting industry experience or commercial expertise,Elite ML talent from Meta/TikTok building AI-first recruiting solution
https://www.ycombinator.com/companies/ishikilabs,Fern (Formerly Ishiki Labs),W26,B2B Software,Proactive AI assistant for sales meetings with real-time coaching,WEAK,False,False,False,False,True,3,True,False,False,False,5,No sales experience building for sales professionals,Strong AI/ML expertise from Meta LlaMA and Reality Labs
https://www.ycombinator.com/companies/octapulse,OctaPulse,W26,AgTech,AI vision to automate quality inspection in fish farms,WEAK,False,False,False,False,True,3,True,True,False,False,6,"No aquaculture experience, entering highly specialized industry with complex biology",Strong technical founder from CMU Robotics with Bloomberg enterprise sales experience
https://www.ycombinator.com/companies/tepali,Tepali,W26,Healthcare,AI-native operating system for medspas,WEAK,False,False,False,True,False,3,True,True,False,False,6,"No medspa industry experience, building for unfamiliar vertical","Strong technical founder with POS experience, repeat YC founder"
https://www.ycombinator.com/companies/panta,Panta,W26,Fintech,AI Native Commercial Insurance Brokerage,WEAK,False,False,False,False,True,3,True,False,False,False,4,No insurance industry experience or domain expertise among founders,Strong technical team from Google/Apple with AI/ML expertise
https://www.ycombinator.com/companies/hlabs,Hlabs,W26,Robotics,US-made plug-and-play parts and electronics for building robots,WEAK,False,False,False,True,False,3,True,True,False,True,6,Solo founder with limited robotics industry experience in complex hardware space,Repeat YC founder with 6 years CEO experience at previous startup
https://www.ycombinator.com/companies/travo,Travo,W26,Real Estate,Data infrastructure for real estate with AI-powered property analytics,WEAK,False,False,True,False,True,3,True,False,False,False,5,No real estate domain expertise among four technical founders,Strong technical team with prior exit and top company experience
https://www.ycombinator.com/companies/pollen,Pollen,W26,B2B SaaS,AI agents that manage every customer for B2B startups,WEAK,False,False,False,False,True,3,True,False,False,False,5,No customer success experience among founders building CS automation tool,Strong technical team with Amazon/AWS experience building AI systems
https://www.ycombinator.com/companies/pollinate,Pollinate,W26,B2B,AI Agents for supply chain automation and ERP data management,WEAK,False,False,False,False,False,2,True,True,False,False,6,No supply chain experience building for complex enterprise workflows,Technical founders with entrepreneurial track record and clear market problem
https://www.ycombinator.com/companies/revion,Revion,W26,B2B Software,"Operating system for automotive retail, automating technician administrative work",WEAK,False,False,False,False,True,2,True,True,False,False,6,No automotive industry experience among founders,Strong technical and commercial backgrounds from top firms
https://www.ycombinator.com/companies/moda,Moda,W26,B2B Software,Monitoring and reliability layer for AI agents,PASS,False,False,False,False,False,3,True,False,False,False,4,No founder background info available to assess domain expertise,Building for emerging AI agent monitoring market with clear problem
https://www.ycombinator.com/companies/remy-ai,Remy AI,W26,Robotics,AI-powered robots for dexterous tasks in e-commerce warehouses,PASS,False,False,False,False,False,3,True,False,False,False,4,"No warehouse operations experience, consulting background may lack execution depth",Strong technical team with PhD-level computer vision and robotics expertise
https://www.ycombinator.com/companies/traverse,Traverse,W26,AI/ML,"Research lab creating training data for subjective, non-verifiable work domains",PASS,False,False,False,False,False,3,True,False,False,False,4,Extremely sparse founder info and unclear product-market fit validation,Technical team tackling important AI training data problem
https://www.ycombinator.com/companies/salus,Salus,W26,Developer Tools,Runtime guardrails that validate AI agent actions before execution,PASS,False,False,False,False,False,3,True,False,False,False,4,"Very limited founder background info, unclear commercial experience",Technical founders from Stanford CS tackling real AI safety problem
https://www.ycombinator.com/companies/noetic,noetic,W26,B2B Software,"AI that gets hardware compliance done in weeks, not months",PASS,False,False,False,False,False,3,True,False,False,False,4,Yale dropouts with no compliance industry experience tackling complex regulatory domain,"Strong technical team from Yale targeting large, painful compliance market"
https://www.ycombinator.com/companies/didit,Didit,W26,Identity/Security,Identity platform for fast human verification using face scans,PASS,False,False,False,False,False,3,True,False,False,False,4,No domain expertise in identity/security industry from founding team,Technical twin founders with AI engineering background for identity tech
https://www.ycombinator.com/companies/haladir,Haladir,W26,AI/ML,AI product lab combining formal solvers with LLMs for operational decision-making,PASS,False,False,False,False,False,3,True,False,False,False,4,Four technical founders with no clear industry experience or commercial expertise,Strong technical team from top universities tackling complex AI optimization problems
https://www.ycombinator.com/companies/inviscid-ai,Inviscid AI,W26,Industrial Tech,Real-time physics simulations for industrial facilities and data centers,PASS,False,False,False,False,False,3,True,False,False,False,4,No clear domain expertise in facilities management or data center operations,Strong technical team with physics and simulation expertise
https://www.ycombinator.com/companies/agentic-fabriq,Agentic Fabriq,W26,Security/Identity,Identity and governance layer for AI agents,PASS,False,False,False,False,False,3,True,False,False,False,4,Young founders with no security/identity industry experience building complex enterprise product,Strong technical background from MIT targeting emerging AI agent market
https://www.ycombinator.com/companies/velum-labs,Velum Labs,W26,Data Engineering,The OS for data quality across any stack,PASS,False,False,False,False,False,3,True,False,False,False,4,Academic founders with no data engineering industry experience,Strong technical backgrounds in quantum computing and ML
https://www.ycombinator.com/companies/wayco,Wayco,W26,Legal Tech,AI operator for medlegal cases,PASS,False,False,True,False,False,2,True,False,False,True,3,Solo founder with no medlegal domain experience in complex regulated industry,Strong technical background with prior exit experience despite young age
https://www.ycombinator.com/companies/scout-out,Scout Out,W26,Construction Tech,AI-powered project management platform for residential contractors,PASS,False,False,False,False,False,2,True,False,False,True,3,Solo technical founder with no construction industry experience,Strong technical background from UC Berkeley M.E.T. program
https://www.ycombinator.com/companies/arzule,Arzule,W26,B2B SaaS,AI-native ecosystem revenue platform for B2B partnerships,PASS,False,False,False,False,False,2,True,False,False,False,4,Young founders with no partnerships/sales experience building for complex B2B function,Strong technical team with AI/ML capabilities for data-driven approach
https://www.ycombinator.com/companies/valence,Valence,W26,Fintech,Unified trading platform for prediction markets across multiple exchanges,PASS,False,False,False,False,False,2,True,False,False,False,4,No clear domain expertise in trading or financial markets infrastructure,Strong technical team building in emerging prediction markets space
https://www.ycombinator.com/companies/pax-historia,Pax Historia,W26,Gaming,AI-powered grand strategy platform for alternate history scenarios,PASS,False,False,False,False,False,2,True,False,False,False,4,Minimal founder info suggests lack of gaming industry experience,Strong early traction with 35k daily users and passionate community
https://www.ycombinator.com/companies/docura-health,Docura Health,W26,Healthcare,AI-Native Med-Legal Firm automating workers' comp medical record review,PASS,False,False,False,False,False,2,True,False,False,True,3,Solo founder with no med-legal experience in complex regulatory domain,Clear problem with existing customers and measurable traction
https://www.ycombinator.com/companies/claimglide,ClaimGlide,W26,Digital Health,AI automated prior-auths for private medical practices,PASS,False,False,False,False,False,2,True,False,False,True,3,Solo founder with no healthcare experience in complex regulatory space,Targeting clear pain point in healthcare administration
https://www.ycombinator.com/companies/bidflow,Bidflow,W26,Construction,AI copilot for electrical contractors to automate bidding and estimating,PASS,False,False,False,False,False,2,True,False,False,False,4,No domain expertise in electrical contracting industry,Clear problem identification in tedious manual estimation process
,url,,,"Client error '404 Not Found' for url 'https://www.ycombinator.com/companies/url'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404",,,,,,,,,,,,,,
