,yc_url,company_name,batch,sector,one_liner,overall_signal,founder_worked_in_target_industry,founder_held_target_function,founder_has_prior_exit,founder_is_repeat_yc,founder_from_top_co,domain_relevance_score,has_technical_cofounder,has_commercial_cofounder,has_domain_expert,is_solo_founder,team_completeness_score,one_line_risk,one_line_strength,website,has_live_product,has_paying_customers,has_user_evidence,has_public_iteration,has_specific_user_problem,has_beachhead_segment,product_maturity_score,user_understanding_score,sources_with_evidence,strongest_evidence,biggest_product_gap,competitor_count_batch,batch_competitors,has_funded_incumbents,incumbent_names,market_crowding,has_patent_signal,has_oss_alternative,oss_alternative_name,moat_type,moat_evidence,competitive_context_brief,key_question_for_meeting
38,https://www.ycombinator.com/companies/beyond-reach-labs,Beyond Reach Labs,W26,Aerospace,Space solar arrays that grow to the size of a football field in orbit,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial cofounder for complex aerospace sales cycles,PhD founder with NASA experience building exactly what they're selling,https://www.beyondreachlabs.com,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,6,1,Company website describes a specific technical solution (deployable solar arrays that deliver orders-of-magnitude more energy per launch) addressing the fundamental power bottleneck in space.,"No evidence of a live product, customers, or user validation - appears to be in early concept/development stage with only a waitlist-only website.",2,"Autonomous robots for research and manufacturing in space, Building permanent lunar infrastructure starting with the first hotel on the Moon",False,,EMERGING,True,False,,TECHNICAL_IP,Website mentions patents and they're building proprietary deployable solar array technology that expands to football field size in orbit.,"Space infrastructure is emerging with 2 other space companies in this batch, but Beyond Reach Labs appears unique in focusing specifically on large-scale orbital solar power. No major funded incumbents identified in orbital solar arrays specifically, though space power is a known bottleneck. The technical challenge of deploying football field-sized arrays in orbit suggests high barriers to entry.",What's your IP strategy around the deployment mechanism for football field-sized arrays?
39,https://www.ycombinator.com/companies/robodock,RoboDock,W26,Robotics,Robots that automate depot operations for autonomous vehicle fleets,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial cofounder for complex B2B fleet sales,"Deep robotics expertise from Amazon, Zipline, Plus in exact domain",https://www.robodock.tech/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4,8,2,"Company website has auth flow, pricing page, and demo booking functionality indicating a live product with commercial intent.","No external user validation found - no reviews, testimonials, or third-party evidence that customers are actually using the product.",0,,False,,GREENFIELD,False,False,,TECHNICAL_IP,"Company emphasizes 'intelligent perception, advanced sensing, and reliable infrastructure' suggesting proprietary robotics and sensing technology.","RoboDock appears to be in a greenfield market with no direct batch competitors building depot automation robots for AV fleets. The autonomous vehicle depot operations space is nascent, with most AV companies likely handling charging/maintenance manually or through basic automation. The founder will need to demonstrate that their robotics approach creates sustainable technical differentiation as the AV market scales.",What prevents Tesla or Waymo from building similar depot robots in-house once they scale?
40,https://www.ycombinator.com/companies/mousecat,MouseCat,W26,Fintech,AI-powered fraud investigations for companies,STRONG,TRUE,TRUE,TRUE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial/GTM expertise on founding team,Deep fraud/risk domain expertise from Coinbase + AWS AI experience,https://www.mousecat.ai,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,2,"Website has authentication flow, pricing page, and demo booking functionality indicating a live product with commercial intent.",No external user validation or evidence of actual customers despite having pricing and demo capabilities.,0,,False,,GREENFIELD,False,False,,DATA_MOAT,Website emphasizes proprietary ability to reason and draw connections between disparate data sources for fraud investigations.,"MouseCat appears to be unique in this batch - no other companies are building AI-powered fraud investigation tools. The fraud detection space has established players, but MouseCat's positioning as an AI investigator that automates manual research and connects disparate data sources suggests they're targeting a specific workflow gap. The key risk is whether their data analysis capabilities create enough differentiation from existing fraud prevention tools.",What proprietary data sources or investigation techniques give you an edge over existing fraud tools?
41,https://www.ycombinator.com/companies/palus-finance,Palus Finance,W26,Fintech,"40% higher yields on company cash, in under 5 minutes",STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial cofounder for sales and customer acquisition,Deep financial expertise with technical execution capability,https://palus.finance,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,7,2,HackerNews Launch post with 62 points and 93 comments shows community engagement and validation of the problem space.,"No evidence of a live product with auth flow, pricing, or actual customer access despite claiming '5 minute' setup time.",0,,True,"Mercury Treasury, Brex Cash Management, Ramp Treasury, traditional banks with sweep accounts",COMPETITIVE,False,False,,SWITCHING_COST,"Cash management requires deep integration with existing banking and accounting systems, creating friction to switch providers once implemented.","Corporate cash management is a competitive space with well-funded fintech players like Mercury, Brex, and Ramp offering treasury products. Traditional banks also provide sweep accounts and money market funds. The 40% yield claim is aggressive and will need substantiation - competitors can quickly match rates if they're simply accessing the same underlying instruments.",How do you sustain 40% yields when competitors can access the same money market funds?
42,https://www.ycombinator.com/companies/21st,21st,W26,Developer Tools,Infrastructure and UI building blocks for the agentic internet,STRONG,TRUE,TRUE,TRUE,FALSE,FALSE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial/GTM expertise in competitive developer tools market,Proven product-market fit with 1.4M developers already using their platform,https://21st.dev,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6,3,2,"Company website shows live product with authentication flow, pricing page, documentation, and SDK for building AI agents.",No external user validation found and the problem statement is too generic ('infrastructure for agentic internet') without specific user personas or workflows identified.,4,"Vercel for background agents - orchestration platform for AI agents, Open source design editor for AI agents to create interfaces, Turning all software into agent-first APIs, Marketing suite for the agentic web",False,,EMERGING,False,False,,NETWORK_EFFECT,Website mentions network effects and positions as infrastructure layer that other developers build on top of.,"Emerging space with 4 other YC batch companies building agent infrastructure/tooling, suggesting early validation but increasing competition. No major funded incumbents identified yet, indicating this is still a greenfield opportunity. The founder will need to articulate why their specific approach to agent UI/infrastructure will become the standard that developers choose over batch peers and future entrants.","With 4 batch peers in agent tooling, what makes developers stick with your infrastructure?"
43,https://www.ycombinator.com/companies/kyten-technologies,Kyten Technologies,W26,Aerospace,"Custom aerospace-grade battery packs for drones, submarines, and satellites",STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial/sales expertise for scaling manufacturing business,Deep SpaceX/Starlink experience with exact product they're building,https://kytentech.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,2,"Company website has authentication flow and pricing page, indicating a live product with commercial offerings for aerospace battery packs.","No external user validation found - no reviews, testimonials, or third-party evidence that customers are actually using the product.",0,,False,,GREENFIELD,False,False,,TECHNICAL_IP,Aerospace-grade battery qualification requires specialized engineering expertise and testing capabilities that are difficult to replicate.,"Kyten appears to be in a greenfield position within their YC batch, with no direct battery pack competitors identified. The aerospace battery market is highly specialized with significant technical and regulatory barriers to entry. The key risk is whether they can defend against larger aerospace suppliers or battery manufacturers entering this niche.",What specific technical advantages prevent Boeing or Northrop from building similar battery packs in-house?
44,https://www.ycombinator.com/companies/pirislabs,Piris Labs,W26,AI Infrastructure,"Photonic hardware for faster, cheaper AI inference",STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,TRUE,TRUE,FALSE,9.0,Photonic hardware is extremely difficult to manufacture and scale,Deep technical expertise from MIT/Meta solving critical AI infrastructure bottleneck,https://pirislabs.io/,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,6,1,GitHub repository exists with Java code and recent commit activity as of March 2024.,"No evidence of a live product, users, or any external validation despite being a hardware company that would require significant development and manufacturing.",0,,False,,GREENFIELD,False,False,,TECHNICAL_IP,Photonic hardware for AI inference requires specialized chip design and manufacturing expertise that is difficult to replicate.,"Piris Labs appears to be unique in their batch focusing on photonic hardware for AI inference. This is a highly technical, capital-intensive space with significant barriers to entry requiring deep expertise in both photonics and AI hardware. The main risk is well-funded incumbents like Intel, NVIDIA, or specialized photonic computing companies, though none were specifically identified in available evidence.",What's your technical differentiation versus Intel's photonic computing efforts and other silicon photonics players?
45,https://www.ycombinator.com/companies/celltype,CellType,W26,Biotech,AI agents that run drug discovery pipeline on biological foundation models,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial cofounder for pharma sales and partnerships,Yale professor with Google DeepMind collaboration and proven cancer discovery,https://www.celltype.com,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,7,1,"Active GitHub repository with 216 stars and recent commits (last push March 12, 2026) shows a live product being developed.",No evidence of paying customers or external user validation despite having an active open-source repository.,2,"AI-powered drug discovery using parasite biology for autoimmune diseases, AI and data platform for cancer therapeutics and cell/gene therapy safety",False,,EMERGING,False,False,,TECHNICAL_IP,Building AI agents that run on biological foundation models requires specialized technical expertise in both AI and computational biology.,"CellType operates in an emerging AI-powered drug discovery space with 2 other batch peers tackling related problems but different approaches (parasite biology, cancer therapeutics). No major funded incumbents identified, suggesting this is still early-stage territory. The founder will need to demonstrate why their biological foundation model approach creates sustainable technical differentiation.",What makes your biological foundation models technically superior to existing computational biology approaches?
46,https://www.ycombinator.com/companies/beacon-health,Beacon Health,W26,Healthcare,AI employees that automate workflows for primary care practices,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,TRUE,TRUE,FALSE,9.0,Healthcare AI regulation and EHR integration complexity,Founder embedded 6 months in target practice doing exact workflows,https://www.beaconhealth.ai/,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,8,2,"Website shows authentication flow, pricing page, and testimonials from real practices like Metrowest Healthcare Alliance with documented results.","No evidence of public iteration or product development transparency through changelogs, version history, or development activity.",3,"AI front & back office agent for dental practices, AI primary care doctor providing continuous proactive healthcare monitoring, AI-powered medical billing services for healthcare providers",False,,EMERGING,False,False,,REGULATORY,"Website mentions regulatory compliance and works directly in EHR systems, which require healthcare data handling certifications and HIPAA compliance.","Healthcare AI workflow automation is emerging with 3 related companies in this batch alone targeting different aspects (dental, primary care monitoring, billing). The space lacks major funded incumbents but regulatory barriers around EHR integration and healthcare data create natural moats. Success will depend on proving ROI to practices and navigating complex healthcare compliance requirements.","With 3 healthcare AI companies in your batch, what clinical workflows give you the strongest defensible position?"
47,https://www.ycombinator.com/companies/strand-ai,Strand AI,W26,Healthcare/Biotech,Multimodal foundation models to predict uncollected patient biology,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial/GTM expertise for pharma sales cycles,Deep biotech domain expertise with proven foundation model capabilities,https://strandai.com,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,8,1,Website has pricing page and social proof elements suggesting commercial readiness for life sciences and drug discovery customers.,"No evidence of a live, accessible product - only a 'Request Access' flow without clear signup/demo availability.",3,"AI-powered drug discovery using parasite biology for autoimmune diseases, AI agents that run drug discovery pipeline on biological foundation models, AI-native platform for next-generation protein characterization",False,,EMERGING,False,False,,DATA_MOAT,"Company focuses on predicting 'missing biological modalities from the data you already have' and mentions that 96% of oncology trials fail because the right biomarkers were hiding, suggesting proprietary data insights.","Emerging space with 3 other drug discovery/biology AI companies in the same batch, but Strand AI appears differentiated by focusing specifically on multimodal patient data prediction rather than general drug discovery. No major funded incumbents identified, suggesting this is still an early market. The key risk is that this becomes a crowded AI-for-pharma space where differentiation comes down to data quality and model performance.",What proprietary datasets give you an edge over the 3 other drug discovery AI companies in your batch?
48,https://www.ycombinator.com/companies/protent,Protent,W26,Security/AI,Real-time video intelligence for proactive public safety surveillance,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial/sales expertise for government procurement cycles,Deep technical expertise in classified video intelligence systems,https://protent.ai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,7,1,"Active GitHub repository with recent commits (last push November 5, 2024) suggests development work is ongoing.","No evidence of actual users, customers, or external validation despite having a specific problem statement for public safety surveillance.",1,AI for corporate security cameras - detects incidents and prevents liability,False,,EMERGING,False,False,,TECHNICAL_IP,Real-time video intelligence for proactive surveillance suggests proprietary computer vision algorithms and edge processing capabilities.,"One direct batch competitor building AI security cameras, but no major funded incumbents identified in the evidence. The video surveillance AI space is emerging with opportunities for differentiation through technical approach and go-to-market strategy. Success will depend on proving superior accuracy and response time versus traditional security systems.",What makes your real-time detection more accurate than existing security camera AI?
49,https://www.ycombinator.com/companies/legalos,LegalOS,W26,Legal Tech,AI-native immigration law firm with 40+ years expertise,STRONG,TRUE,TRUE,FALSE,FALSE,FALSE,9.0,TRUE,TRUE,TRUE,FALSE,9.0,Regulatory compliance and liability in highly regulated legal industry,Deep family immigration law expertise with proven track record,https://www.legalos.ai,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,2,"Website has auth flow and pricing page for specific immigration visa services (H-1B, L-1A, L-1B, O-1, TN, EB-1A, EB-1C), indicating a live product with paying customers.","No external user validation found - no reviews, testimonials, or third-party evidence that real customers are using the service despite having pricing and auth flows.",2,"AI native law firm for growth stage companies, AI-native law firm and software platform for startups",False,,EMERGING,True,False,,REGULATORY,Immigration law requires specialized regulatory expertise and compliance with complex federal visa and green card processes.,"LegalOS faces 2 other AI-native law firms in this batch targeting different legal verticals (growth companies and general startup legal). The immigration law space appears less crowded than general legal tech, with regulatory complexity creating natural barriers. The 40+ years expertise claim suggests experienced team, but AI-native approach is table stakes in this batch.",What prevents larger legal tech players from adding immigration services to compete with you?
50,https://www.ycombinator.com/companies/10x-science,10x Science,W26,Biotech,AI-native platform for next-generation protein characterization,STRONG,TRUE,TRUE,FALSE,TRUE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial/GTM expertise for complex biotech sales cycles,Deep domain expertise from Nobel laureate lab with proven research track record,https://10xscience.com,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,Company website exists with social proof elements and clear positioning as 'AI-Native Software for Scientists' focused on protein characterization.,"No evidence of a live, usable product - no auth flow, no pricing, and GitHub repo appears to be a placeholder with minimal activity since early 2023.",3,"AI-powered drug discovery using parasite biology for autoimmune diseases, AI agents that run drug discovery pipeline on biological foundation models, Multimodal foundation models to predict uncollected patient biology",False,,EMERGING,False,False,,TECHNICAL_IP,AI-native platform for protein characterization suggests proprietary algorithms and models specific to protein analysis workflows.,"Emerging biotech AI space with 3 other drug discovery/biology AI companies in the batch, but 10x Science appears focused specifically on protein characterization rather than broader drug discovery. No major funded incumbents identified, suggesting this is still an early market. The founder will need to demonstrate technical differentiation in their protein analysis algorithms and explain why their approach can't be easily replicated.",What makes your protein characterization AI technically superior to existing computational biology tools?
51,https://www.ycombinator.com/companies/rev1,REV1,W26,B2B Software,AI that turns 3D CAD models into manufacturing-ready 2D drawings,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial cofounder to drive sales in conservative engineering market,Perfect founder-market fit with deep domain expertise from Apple/Tesla,https://rev1.so,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,8,1,"Company website shows an auth flow and demo booking capability, indicating a functional product that users can access.","No external user validation, pricing information, or evidence of paying customers despite having a live product.",1,AI-native CAD software built from scratch for speed and automation,False,,EMERGING,False,False,,TECHNICAL_IP,"Proprietary AI system that automatically applies GD&T based on 300+ pages of ASME rules, requiring deep domain expertise in mechanical engineering standards.","REV1 faces one direct batch competitor building AI-native CAD software, though they focus on different parts of the CAD workflow (REV1 does 3D-to-2D conversion vs full CAD replacement). No major funded incumbents identified in this specific niche of automated technical drawing generation. The space appears emerging rather than crowded, but mechanical engineers are conservative adopters who value precision over speed.",How defensible is your GD&T automation against Autodesk or SolidWorks adding similar AI features?
52,https://www.ycombinator.com/companies/shortkit,ShortKit,W26,B2B Software,Short-form video infrastructure SDK for consumer apps,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,TRUE,TRUE,FALSE,9.0,Competing against well-funded video infrastructure incumbents like Mux,Michael built YouTube Shorts infrastructure for 6 years,https://www.shortkit.dev,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,2,"Company website shows a live SDK with authentication flow, pricing page, documentation, and demo booking capability for short-form video infrastructure.","No external user validation found - no reviews, testimonials, or third-party evidence that developers are actually using the SDK.",0,,False,,GREENFIELD,False,False,,TECHNICAL_IP,Claims enterprise-grade video infrastructure optimized specifically for short-form content with detailed client architecture.,ShortKit appears to be in a greenfield position within their batch - no other companies are building video infrastructure SDKs. The short-form video infrastructure space lacks obvious open-source alternatives or well-funded direct competitors based on available evidence. Their moat would depend on the technical sophistication of their video optimization and SDK integration experience.,What makes your video infrastructure technically superior to generic video SDKs?
53,https://www.ycombinator.com/companies/axis-2,Axis,W26,Fintech,AI-Native Trading System for commodities markets,STRONG,TRUE,TRUE,FALSE,FALSE,FALSE,9.0,TRUE,TRUE,TRUE,FALSE,9.0,Highly regulated market with established institutional players,Both founders are experienced quantitative traders building for their domain,https://axisanalysis.com,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,"Company has a clear focus on AI-native trading systems specifically for commodities markets, indicating a well-defined problem space.","No evidence of a live product, user base, or any functional trading system despite being in a highly regulated financial services space.",1,"Low-latency execution across crypto, prediction, and tokenized assets",False,,EMERGING,False,False,,NONE_OBVIOUS,Limited website evidence shows only basic enterprise positioning without clear technical differentiation or proprietary advantages.,"Commodities trading AI is an emerging space with one other batch peer building low-latency trading infrastructure. No major funded incumbents identified, but traditional trading firms and fintech companies likely have internal AI capabilities. The founder will need to articulate what makes their AI approach technically superior to existing algorithmic trading systems.",What specific AI capabilities give you an edge over existing algorithmic trading systems?
54,https://www.ycombinator.com/companies/runanywhere,RunAnywhere,W26,AI/ML Infrastructure,Infrastructure layer for deploying on-device AI at scale,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,TRUE,TRUE,FALSE,9.0,Highly competitive space with tech giants building similar solutions,Deep technical expertise with proven performance improvements in AI inference,https://www.runanywhere.ai/,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,8,5,"Active GitHub repo with 10,383 stars and recent commits, plus a live iOS app with user reviews and HackerNews launch with 240 points and 153 comments.","Only 3 App Store reviews and no clear evidence of paying customers despite having a pricing page, suggesting very early adoption.",0,,True,"Ollama, Apple MLX, llama.cpp",COMPETITIVE,False,True,llama.cpp (likely 10k+ stars based on benchmark comparison),TECHNICAL_IP,"Company claims to build custom inference engines 'from the metal up' with proprietary kernels and optimization techniques, showing 2-3x performance advantage over existing solutions.","RunAnywhere is unique in their YC batch but faces significant competition from established open-source solutions like llama.cpp and commercial offerings from Apple MLX and Ollama. Their benchmark shows meaningful performance advantages (2-3x faster inference), but they're competing in a space with well-funded incumbents and popular OSS alternatives. The key risk is whether their performance edge is sustainable as competitors optimize their solutions.",What prevents Apple or llama.cpp from matching your performance gains within 6 months?
55,https://www.ycombinator.com/companies/lucent,Lucent,W26,B2B Software,AI that automatically improves products from user behavior,STRONG,TRUE,TRUE,TRUE,FALSE,TRUE,9.0,TRUE,TRUE,TRUE,TRUE,7.0,Solo founder scaling challenge despite strong technical and domain expertise,"Exceptional founder with prior exit, top company experience, and deep domain knowledge",https://lucenthq.com,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,6,1,Company website mentions 'AI Bug Detection from Session Replays' indicating a specific technical approach to product improvement.,"No evidence of a live product, user base, or any functional implementation despite having a specific problem statement.",1,"Personalization infra that improves retention, LTV, and CAC",False,,EMERGING,False,False,,DATA_MOAT,AI bug detection from session replays creates a proprietary dataset of user behavior patterns that improves with scale.,Lucent operates in the emerging product optimization space with one batch peer focused on personalization infrastructure. The market appears early-stage with no major funded incumbents identified. The company's approach of using session replay data for AI-driven bug detection could create a data flywheel advantage as they accumulate more user behavior patterns.,How does your session replay data create defensible insights that competitors can't replicate?
56,https://www.ycombinator.com/companies/one-robot,One Robot,W26,Robotics,World models for robot evals and training,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Missing commercial cofounder for GTM in competitive robotics market,"Deep robotics expertise from Tesla, Google, NASA with proven track record",https://www.onerobot.io/,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,7,1,Website shows a pricing page and describes a specific technical solution for robot simulation environments with a clear workflow.,"No evidence of a live product that users can actually access - no auth flow, no public repos, and no external user validation despite having pricing.",3,"Building manipulate anything AI model with matching robotic hand hardware, Robots that 10x manual industry work, Real-world human movement data for humanoid robots",False,,EMERGING,False,False,,DATA_MOAT,Company explicitly mentions training world models on customer's proprietary robot data and learning physics/visuals from robot experience.,"Emerging space with 3 other robotics companies in the batch but focused on different aspects (hardware manipulation, general automation, movement data). No major funded incumbents identified in robot simulation/world modeling specifically. The key differentiation will be whether their world models actually accelerate robot training meaningfully vs. existing simulation tools.",How do your world models compare to existing robot simulators like Isaac Sim or MuJoCo?
57,https://www.ycombinator.com/companies/valgo,Valgo,W26,Insurtech,Insurance risk layer for physical AI systems,STRONG,TRUE,TRUE,FALSE,FALSE,FALSE,9.0,TRUE,TRUE,TRUE,FALSE,10.0,Nascent autonomous systems market may take years to mature,Perfect founder-market fit with deep technical and insurance expertise,https://valgo.ai,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,Company website clearly articulates their mission to turn simulation data into loss estimates for insurers pricing autonomous systems coverage.,"No evidence of a live product, only a landing page with contact form and no signup flow, pricing, or user access.",0,,False,,GREENFIELD,False,False,,DATA_MOAT,"Company converts simulation data into loss estimates for insurers, creating proprietary risk models where historical claims data doesn't exist for autonomous systems.","Valgo appears to be in a greenfield market - no direct competitors found in their batch or broader market for insurance risk quantification specifically for physical AI systems. The space is nascent because autonomous systems lack historical claims data, creating a first-mover advantage opportunity. The key risk is whether traditional actuarial firms or insurtech companies will build similar capabilities in-house.",How defensible is your simulation-to-risk-model conversion methodology against traditional actuarial approaches?
58,https://www.ycombinator.com/companies/corvera,Corvera,W26,B2B,AI agent workforce for CPG back-office operations,STRONG,TRUE,TRUE,TRUE,FALSE,TRUE,9.0,TRUE,TRUE,TRUE,FALSE,10.0,Early stage with limited track record in AI agents,Perfect founder-market fit with prior CPG exit and Google AI expertise,https://www.corvera.ai/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,1,"Website has authentication flow, pricing page, and social proof elements indicating a live product with paying customers.","No external user validation found - no reviews, ratings, or third-party evidence that real customers are using the product.",0,,False,,GREENFIELD,False,False,,NONE_OBVIOUS,No clear moat signals found in available evidence - appears to be early-stage AI automation for CPG operations.,"Corvera appears unique in this YC batch focusing specifically on CPG back-office operations, with no direct batch competitors found. The broader AI agent automation space is crowded with 20+ companies building workflow automation, but none targeting CPG specifically. Without evidence of funded incumbents or technical differentiation, the key risk is horizontal expansion from adjacent AI automation players.",What prevents other AI automation companies from adding CPG features to compete with you?
59,https://www.ycombinator.com/companies/catchback-cards,CatchBack Cards,W26,Consumer,Mobile platform for creating and opening digital collectible card packs,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Niche market with regulatory risks around gambling mechanics,"Founder sold $500K Pokemon cards, deep domain expertise",https://catchbackcards.com,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6,7,3,Live iOS app with 5-star rating from 9 users and a pricing page indicating monetization.,No evidence of product iteration or development activity with only 9 app store reviews suggesting very limited user adoption.,0,,True,"NBA Top Shot (Dapper Labs), Topps Digital, Panini Digital, Sorare",COMPETITIVE,False,False,,NETWORK_EFFECT,Website mentions network effects and the platform model suggests value increases as more creators and collectors join the ecosystem.,"Digital collectibles is a competitive space with established players like NBA Top Shot and Topps Digital commanding significant market share. CatchBack is unique in their batch but faces well-funded incumbents with existing IP partnerships and user bases. The guaranteed buyback feature could be a differentiator, but the founder will need to explain how they'll compete for creator partnerships and collector attention against platforms with deeper pockets and established sports/entertainment relationships.",How do you compete for creators against NBA Top Shot's proven monetization and brand partnerships?
60,https://www.ycombinator.com/companies/vector-legal,Vector Legal,W26,Legal Tech,AI-native law firm and software platform for startups,STRONG,TRUE,TRUE,FALSE,FALSE,FALSE,9.0,TRUE,TRUE,TRUE,FALSE,10.0,Regulatory challenges and bar association restrictions on AI legal services,Founder was startup lawyer at top firms serving exact target market,https://vectorlegal.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,1,Website shows a live AI-powered legal platform called VectorOS™ with pricing page and social proof elements for startup legal services.,"No external user validation found - no reviews, testimonials, or third-party evidence that real startups are using the platform.",2,"AI native law firm for growth stage companies, AI-native immigration law firm with 40+ years expertise",False,,EMERGING,False,False,,REGULATORY,"Legal services require regulatory compliance and bar admission, creating natural barriers to entry.",Vector Legal faces direct competition from 2 other AI-native law firms in this batch targeting similar startup markets. The legal tech space is emerging with AI automation but traditional barriers remain high due to regulatory requirements. The founder will need to articulate why their AI platform + legal expertise combination creates sustainable differentiation beyond just being first to market.,"With 2 other AI law firms in your batch, what makes your legal AI technically superior?"
61,https://www.ycombinator.com/companies/generalastro,General Astronautics,W26,Aerospace/Robotics,Autonomous robots for research and manufacturing in space,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,FALSE,TRUE,FALSE,7.0,Solo technical founder without clear commercial/sales expertise,SpaceX aerospace engineer with direct space hardware experience,https://generalastro.com/,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,7,1,Company has a pricing page indicating they are selling services or products to customers.,"No evidence of a live, usable product - only a basic website with no signup flow, documentation, or public repositories.",1,Space solar arrays that grow to the size of a football field in orbit,False,,EMERGING,False,False,,TECHNICAL_IP,"Space robotics requires specialized hardware and software for extreme environments, creating natural technical barriers.",Space robotics is an emerging market with minimal direct competition - only one batch peer works in space infrastructure (solar arrays vs. manufacturing robots). The space manufacturing sector is nascent with high technical barriers but unclear who the funded incumbents are. Success depends on proving autonomous robotics can work reliably in microgravity.,What specific technical breakthroughs make your robots work autonomously in microgravity that others can't replicate?
62,https://www.ycombinator.com/companies/alt-x,Alt-X,W26,Fintech,AI automation for institutional-grade financial modeling in Excel,STRONG,TRUE,TRUE,FALSE,FALSE,TRUE,9.0,TRUE,TRUE,TRUE,FALSE,9.0,Excel dependency limits market expansion beyond traditional finance workflows,Deep domain expertise with Citadel trader building for exact workflow,https://alt-x.co,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,Company has a specific problem statement targeting institutional-grade financial modeling in Excel with AI automation.,"No evidence of a live product - website requires JavaScript but shows no actual product, auth flow, or functionality.",1,AI agent that automates workflows inside Microsoft Office and Google Workspace apps,False,,EMERGING,False,False,,NONE_OBVIOUS,"Website requires JavaScript and provides no accessible information about proprietary technology, data, or competitive advantages.","Alt-X appears to be in a relatively uncrowded space with only one batch peer building similar Office/Excel automation. However, the financial modeling automation space likely has established players like existing Excel add-ins and financial software providers. Without accessible website content, it's unclear what technical differentiation or moat they possess.",What makes your Excel automation technically superior to existing financial modeling add-ins?
